id	title	author	published	language	avg_rating	ratings_count	review_count	genre_1	genre_2	genre_2	to_read	currently_reading	favorites
17777242	The Next	Dan Vining	2007-02-06		4.0	5	0						
34914054	Le due teste del tiranno. Metodi matematici per la libertà	Marco Malvaldi	2017-04-13	Italian	3.38	16	1						
14408478	The Raised	Allen Renfro	2011-10-04	English	3.81	21	4						
13288220	Managing Sport Business: An Introduction	Linda Trenberth	2011-10-12	English	0.0	0	0						
32208665	Biennial Report of the Superintendent of Public Instruction of North Carolina for 1950-1952, Vol. 3: Statistical Report, 1951-1952	Department of Public Instruction	2016-09-23		0.0	0	0						
33545098	Pine and Boof: The Lucky Leaf	Ross Burach	2017-09-12	English	4.04	45	4						
21651960	Ring of Fire	Bill Cokas	2012-03-08		3.62	45	31						
27087832	Lectures on the British Poets, Vol. 1 of 2	Henry Reed	2015-09-27		0.0	0	0						
26393588	An Examination of the External and Internal Forces That Have Shaped the Department of Veterans Affairs	United States Army Command and General S	2015-06-02		0.0	0	0						
22421267	Kokopelli's Thunder: Fall of the Anasazi	Sean M. Cordry	2014-02-26		4.55	11	4						
25104603	The Long Run	Ted Allbeury	1996-10-31	English	3.45	11	2						
2488184	Essays in Honor of Edmond Malinvaud	Edmond Malinvaud	1990-01-01	English	0.0	0	0						
4710492	Early Kentucky Householders, 1787-1811	James F. Sutherland	2009-06-01	English	3.0	1	0						
9456017	The Silk Road in World History	Xinru Liu	2010-06-10		3.58	121	11						
12113559	The Unredeemed City: Reconstruction in Petersburg, Virginia 1865-1874	William D. Henderson	1977-01-01	English	0.0	0	0						
7312577	Friendship & Flowers	Kathleen Partridge		English	0.0	0	0						
29933673	Family Scripture Study	Gene R. Cook	2005-10-01	English	4.55	11	2						
35218137	O Nosso Agente em Havana	Graham Greene	1958-10-31	Portuguese	3.94	18875	1206	Fiction	Classics	Spy Thriller	3736	100	114
29550360	I Became Her Too: A Novel	Latrice Gleen	2015-10-08	English	0.0	0	0						
28367045	Crimson Sky	Amy Braun	2016-02-02	English	3.94	62	28						
13038679	The Second-Last Woman in England	Maggie Joel	2010-04-30	English	3.4	202	46						
33734818	M I Guo Man Hua: M I Guo K T Ng Hua Ji, M I Guo Man Hua Zuo Ji, M I Guo Man Hua Zuo P N, M I Guo Man Hua Ji, Zh N Zh Zh, Ji F I M O	lai yuan Wikipedia	2011-09-12		0.0	0	0						
4003760	American Travel Writers, 1776 1864	Van C. Gessel			0.0	0	0						
193141	Saddam Hussein and the Crisis in the Gulf	Laurie Mylroie	1990-10-13	English	3.47	34	6						
4892655	Protesis Dental Sobre Implantes	Carl E. Misch	2004-09-01	Spanish	4.37	73	5						
31195296	All My Foolish Blood	Riley Hamilton	2016-05-05	English	3.0	2	0						
721021	The Greek Sophists	John M. Dillon	2003-07-29	English	3.56	41	1						
28825475	Illustrated Microsoft Windows 10: Introductory, Loose-Leaf Version	Barbara Clemens	2016-01-19		0.0	0	0						
2315800	Revelation	John R. Yeatts	2003-01-01	English	4.25	4	0						
2149464	Ceviz Sandıktaki Anılar	Hilmi Yavuz	2001-10-31	Turkish	4.13	8	0						
35013556	Conjured: a teen/new adult paranormal fantasy novel	Alexandra Little	2017-06-02		0.0	0	0						
2361262	The Literature of the Ancient Egyptians: A Collection of Poems, Narratives, and Manuals of Instruction from the Third and Second Millennia BC	Adolf Erman	2005-06-01	English	2.67	3	0						
16982348	Hashemites: The Dream of Arabia, The: The Peace Conferences of 1919-23 and Their Aftermath	Robert McNamara	2010-09-07		3.5	8	1						
36050592	At fange de store fisk	David Lynch	2006-10-31		3.71	6139	674	Nonfiction	Philosophy	Culture	36	331	57
23977535	Amazing Sexy Girls: Pictures Book	Harry Derek	2014-11-21	English	0.0	0	0						
1278905	The Cat Will Mew and Dog Will Have His Day	Richard B. Beal Jr.	2001-09-19	English	0.0	0	0						
5543892	Did Singapore Have to Fall?: Churchill and the Impregnable Fortress	Karl Hack	2003-11-20	English	3.4	5	1						
7195942	There's A Boy In The Girls' Bathroom	Louis Sachar	1987-10-31	English	3.95	15571	1410	Childrens	Fiction	Young Adult	1164	119	147
19967563	Fire and Ice	J.A. Jance	2009-01-01	English	4.0	6025	322	Mystery	Fiction		1501	94	
14464171	Falkner by Mary Wollstonecraft Shelley, Fiction, Literary	Mary Wollstonecraft Shelley	2003-02-01	English	3.71	17	3						
9351831	Sketches from Japan	Francis D.K. Ching	2000-04-24	English	4.0	8	1						
613689	Beyond Chutzpah: On the Misuse of Anti-Semitism and the Abuse of History	Norman G. Finkelstein	2005-10-31	English	4.21	556	42	Politics	History	Nonfiction	697	20	4
34139768	Fuck	A non	2017-02-05		0.0	0	0						
22092824	Burning Tigress	Jade Lee	2006-05-30	English	3.44	174	16						
33639783	Vadideki Zambak	Honoré de Balzac	1835-10-31	Turkish	3.62	2786	129	Classics	Fiction	European Literature	14	138	16
12931346	Culinaria Do Brasil: Feijoada, Mandioca, Terere, Culinaria Do Ceara, Tapioca, Bolinho de Bacalhau, Caipirinha, Angu, Doces Do Brasil	Source Wikipedia	2011-06-25	Portuguese	0.0	0	0						
33024245	The Murdered Messiah: An Historical Novel of Christ	Len Lamensdorf			4.25	8	8						
291541	The Simbul's Gift	Lynn Abbey	1997-11-04	English	3.66	326	8	Dungeons and Dragons	Forgotten Realms	Fantasy	245		1
29094869	Shadowbolts Adventures: Music to Our Ears	DragonShadow	2015-09-30	English	0.0	0	0						
17666273	Missy Sippy River Saloon	Audrey Biesterveld			0.0	0	0						
8524825	Dragon Drive, Volume 2	Ken-ichi Sakura	2007-06-01	English	4.21	213	7						
18976667	Redeeming Church Conflicts: Turning Crisis into Compassion and Care	Tara Klena Barthel	2012-05-01	English	3.87	30	9						
274888	Direct from Dell	Michael Dell	1999-02-17		3.72	1073	38	Business	Entrepreneurship	Nonfiction	198	6	3
28026629	Marketing Challenges in Transition Economies of Europe, Baltic States and the Cis	Erdener Kaynak	2000-10-31		0.0	0	0						
603468	Anterior Segment Complications of Contact Lens Wear	Joel A. Silbert	2000-06-30	English	0.0	0	0						
35030008	Cave Babe #1	F NEWTON BURCHAM	2017-04-03		0.0	0	0						
7119157	Global Development and Human Security	Robert Picciotto	2007-10-31	English	4.0	1	0						
12618294	Far Distant Shores	Sally Blake	1991-01-11	English	4.0	1	0						
27155791	Fall For A Martian	Red Lips Club	2015-10-10	English	4.0	1	0						
9097144	Annals of a fishing village	Denham Jordan	1969-10-31		0.0	0	0						
29152556	Janacek's Operas: A Documentary Account	John Tyrrell	1992-01-01		0.0	0	0						
31651618	Outlines of Naval Hygiene	John Denis Macdonald	2016-05-23		0.0	0	0						
17342884	The Vendetta	Guy de Maupassant			3.7	105	11						
33458344	Physicien Neerlandais: Willebrord Snell, Christian Huygens, Isaac Beeckman, Jacobus Henricus Van 't Hoff, Nicolas Hartsoeker, Heike Kamerlingh Onnes, Johannes Diderik Van Der Waals, Peter Debye, Hendrik Antoon Lorentz, Andre Geim	Source Wikipedia	2012-03-03		0.0	0	0						
30626704	Cessons d'être des colonisés!	J. Maurice Arbour	2015-10-31	French	4.0	1	0						
21104063	Rises the Night	Colleen Gleason	2007-06-05	English	4.05	2746	201	Paranormal	Vampires	Fantasy	352	26	11
23185512	Ma Translation, Ou La Force, Sainte-PaLagie Et Poissy	Magalon-J-D	2013-06-12		0.0	0	0						
10269249	Remarkable Changes: Turning Life’s Challenges into Opportunities	Jane Seymour	2009-10-06	English	3.68	38	11						
22195331	I Am No One You Know: And Other Stories	Joyce Carol Oates	2004-10-31		3.88	1565	128	Short Stories	Fiction	Literature	462	93	17
10328445	Kees van Dongen ster van de lichtstad	Rudolf Engers		Dutch	4.5	2	0						
34499980	The Books of 1 & 2 Samuel Experience Guide	Proverbs 31 Ministries			0.0	0	0						
14309553	How to Draw South Korea's Sights and Symbols	Melody S. Mis		English	0.0	0	0						
26836264	Zwarte bladzijden	Pieter Feller	2002-04-30	Dutch	0.0	0	0						
14633185	Stanford 101	Brad M. Epstein	2003-11-01	English	0.0	0	0						
12746017	Romans	Jim Coburn	2011-05-01	English	0.0	0	0						
15517238	United States' Foreign Relations: Middle East	E. Willard Miller		English	0.0	0	0						
29576615	The Lusiad: Or, the Discovery of India. an Epic Poem. Translated from the Original Portuguese of Luis de Camoens. by William Julius Mickle. in Two Volumes.	Luís de Camões	1572-10-31		3.99	5619	158	Poetry	Classics	European Literature	2756	111	31
15774022	أيها المريد	Habib Ali al-Jifri		Arabic	4.58	19	1						
22472233	FIBROMYALGIA: Road to Recovery, Volume Two:Symptom Management	Elizabeth Mcsweeney		English	0.0	0	0						
28975857	Exercises in Rhetorical Reading: With a Series of Introductory Lessons, Particularly Designed to Familiarize Readers with the Pauses and Other Marks in General Use, and Lead Them to the Practice of Modulation and Inflection of the Voice	Richard Green Parker	2010-04-20		0.0	0	0						
32201056	Les corbeaux de Rustéphan	Serge Le Gall	2016-01-20	English	0.0	0	0						
2214393	La Huitième Case	Herbert Lieberman	1973-10-31	French	3.6	20	3						
14663311	Le Jumeau de Puppy	Various	2010-02-01	French	0.0	0	0						
34744205	Theevugal	Indira Parthasarathy	2007-01-01		3.67	12	1						
5830275	The Logic of Life: The Challenge of Integrative Physiology	C.A.R. Boyd	1993-01-15	English	3.0	1	0						
35343278	Building Citizenship from Below: Precarity, Migration, and Agency	Marcel Paret	2017-05-10		0.0	0	0						
9762872	There's Something Under the Bed!: Children's Experiences with the Paranormal	Ursula Bielski		English	3.71	7	1						
33779322	Manual of the Legislative Assembly of Quebec	Quebec Province Legislature	2017-01-01		0.0	0	0						
25010583	Amanda Moonstone: The Missing Prince	Dan     Wright	2015-02-24	English	4.4	5	5						
2468724	Unknown Book 2468724	Unknown Author 725			4.0	1	0						
17414967	Perang Bintang 2014	Burhanuddin Muhtadi	2013-02-28	Indonesian	3.5	6	1						
27994093	Anthropolis - A Tale of Two Cities	Daniel Fischer	2010-11-27	English	0.0	0	0						
36007411	รักต้องห้าม	Norma Khouri	2002-10-31	Thai	3.59	1202	166	Nonfiction	Autobiography	Memoir	1163	24	6
14372084	Misalliance, the Dark Lady of the Sonnets, and Fanny's First Play. with a Treatise on Parents and Children	George Bernard Shaw	1914-10-31	English	5.0	1	1						
32726377	Better HSE Management	Biplab Roy Choudhuri	2014-10-31	English	1.0	1	0						
17743833	Resurrection	John Shelby Spong	1994-10-31		3.9	185	18						
30404235	Pasta	Melanie Martin	2011-09-21		0.0	0	0						
31467438	Rural Legends and Lyrics	Arthur E. Smith	1892-10-31		0.0	0	0						
33629197	Android遊戲開發徹底研究	吳亞峰	2014-05-30		0.0	0	0						
9763372	Universe: 50 Ideas You Really Need to Know	Joanne Baker	2010-09-20	English	3.85	203	13						
27340510	Papers and Proceedings of the Royal Society of Tasmania	Royal Society of Tasmania	2015-09-06		0.0	0	0						
20902698	Hitler's Children: The Story of the Baader-Meinhof Terrorist Gang	Jillian Becker	1977-01-01		3.55	76	7						
17613888	Grandma Chickenlegs	Geraldine McCaughrean	1999-09-01	English	3.62	50	14						
26940116	A Complete Treatise on Artificial Fish-Breeding, 1854: Including the Reports on the Subject Made to the French Academy and the French Government; And Particulars of the Discovery as Pursued in England	William Henry Fry	2015-09-27		0.0	0	0						
10269745	Axis & Allies Miniatures Game Expanded Rules Guide	Wizards R&D Team	2007-07-17	Korean	0.0	0	0						
21397741	Das Projekt Gott	Christian Manhart	2012-01-19		0.0	0	0						
30941708	The Writings of Henry David Thoreau, Volume 7	Ralph Waldo Emerson	2016-05-18		0.0	0	0						
31354324	Winter in Sweetwater County	Ciara Knight	2014-01-11	English	3.73	2631	224	Romance	Contemporary	Holiday	1882	537	
13826306	The Joseph Generation	Nike Wilheims	2011-07-01	English	0.0	0	0						
12005128	Sadist	Norm Applegate	2006-11-22	Turkish	3.18	94	13						
17450283	His Name is Max: Devour	Shidorr Myrick-Gayer	2015-09-29	English	5.0	5	2						
23110464	Hellblazer #17	Jamie Delano		English	3.67	12	2						
27158083	Male Victims of Elder Abuse: Their Experiences and Needs	Jacki Pritchard	2001-06-01		0.0	0	0						
16364763	Reflexionen Uber Sprache Aus Literatur- Und Sprachwissenschaftlicher Sicht	Axel Gellhaus	2000-01-01		3.0	1	0						
8320164	Advancing Prion Science: Guidance for the National Prion Research Program	National Research Council	2004-01-01	English	0.0	0	0						
4944646	St. Eustatius, Treasure Island Of The Caribbean	Eric O. Ayisi	1992-01-01	English	0.0	0	0						
36244917	Castles & Crusades Codex Slavorum	Brian Young	2017-07-12		0.0	0	0						
8836250	Across the Years	Eleanor H. Porter	1919-10-31		3.67	33	5						
31625504	Android	Wendy Martin	2015-04-22	English	0.0	0	0						
33903610	Class of 1887, Harvard College, Vol. 7: Twenty-Fifth Anniversary, 1887-1912	Harvard University	2017-01-05		0.0	0	0						
22095533	The Gospel of Unbelief-Nietzsche's Antichrist	Friedrich Nietzsche	1888-10-31	English	3.91	15253	628	Religion	Classics	European Literature	700	108	9
33462792	Pikakirjoittajat: Almar Fabritius, Lars Neovius-Nevanlinna, Franz Xaver Gabelsberger, Aime Paris, Kaarlo Kallioniemi, Wilhelm Stolze	L. Hde. Wikipedia			0.0	0	0						
34116679	Second Sight: A Study Of Natural And Induced Clairvoyance	Mr. Sepahrial	2009-02-28		0.0	0	0						
2807823	Evolution/Planetary System Bo	Seti Institute	1995-05-01	English	4.25	4	0						
14376358	The Power of Positive Aging: Seeing Life as a Glorious Voyage	Donna Devall	2010-03-11	English	0.0	0	0						
31938193	Julio Verne ese desconocido	Miguel Salabert	1985-10-31	Spanish	0.0	0	0						
21039158	Two Odd Men & Two Odd Maidens	Helen Keating	2013-03-05	English	0.0	0	0						
34284847	Lessons from the Road: USA	Margaret Webster	2016-11-11		4.2	5	3						
35995345	Practical Radio	Henry Smith Williams			0.0	0	0						
20334470	Male Multiple Orgasm: Step-by-Step	Jack Johnston		English	0.0	0	0						
15688435	Еврей в России: несколько замечаний по еврейскому вопросу	Nikolai Leskov	1986-07-31	Russian	3.5	2	0						
31775290	The Dream of Life: Lays of the English Church and Other Poems	John Moultrie	2015-07-15		0.0	0	0						
15192773	Hydrogeodynamics	I. K. Gavich	1997-01-01	English	0.0	0	0						
4842092	The Place Names of Maryland: Their Origin and Meaning	Hamill Kenny	1988-12-02	English	0.0	0	0						
28794183	Escritos sobre educação e Geografia	Élisée Reclus	2011-11-30	Portuguese	4.67	3	1						
33774337	Izgubljene Duse: Srce Zada	Dayana Evans	2016-12-27		0.0	0	0						
19515991	LPIC-1: Linux Professional Institute Certification Study Guide:	Roderick W. Smith	2009-01-01	English	3.87	54	7						
3829714	Wind in the Willows Board Book: River Bank	John Patience	1991-01-13	English	3.0	1	0						
25501179	O Filho de Lady Sarah	Gayle Wilson	1999-10-31	Portuguese	3.65	127	16						
28755163	Addict Chick: Sex, Drugs & Rock 'n' Roll	Amanda  Meredith	2016-01-14		0.0	0	0						
7235060	His Final Seduction	Lori Wilde	2009-12-15	English	3.76	75	9						
5432593	Neurologische Erkrankungen bei Musikern	Eckart Altenmüller	2013-09-29	German	0.0	0	0						
14293932	The Vaudois of Piedmont: A Visit to Their Valleys	J.N. Worsfold	2008-12-01	English	0.0	0	0						
22987349	Nouvelle Cuisinia]re Bourgeoise Ou Manuel Du Cuisinier Et de La Cuisinia]re Contenant Des Recettes...: Nouvelle A Sur Les Melons,	Lombez	2013-02-25		0.0	0	0						
31042517	Kto je Duch Svätý?	Ján Buc	2015-10-31	Slovak	5.0	1	0						
32806239	Pandora	Trevor Brown	2015-11-01	English	4.0	1	0						
23220877	Natova skrivna vojska : operacija Gladio in terorizem v zahodni Evropi	Daniele Ganser	2004-12-17	Slovenian	3.96	108	10						
30810550	Tabuloser Sex auf einer einsamen Insel: Erotischer Roman	Diana Delacroix	2016-05-03	English	0.0	0	0						
2327134	Rotter. Und Weiter. Ein Tagebuch, Ein Stück, Eine Aufführung	Thomas Brasch	1987-10-31	German	3.0	1	0						
23343957	Hunted Holiday	Mandy M. Roth	2014-10-27	English	3.98	572	132	Fantasy	Paranormal	Romance	438	31	5
18419407	What the Nose Knows: The Science of Scent in Everyday Life	Avery Gilbert	2008-10-31		3.53	203	38						
30991151	Part Lwd - Maternity & Women's Health Care, 11E-eBook on Vitalsource	Deitra Leonard Lowdermilk			0.0	0	0						
29335412	Shattered Chances	Deborah Villeneuve	2016-02-23	English	0.0	0	0						
20990353	Born of the Sun	Gillian Cross	1983-10-31	English	3.55	44	7						
17723375	Sea Horses	Cari Meister			4.0	2	0						
25178556	Adventure Time: Marceline and the Scream Queens	Meredith Gran	2013-06-04	English	4.3	3823	156	Sequential Art	Comics	Sequential Art	447	6	25
30023460	Tikwa Heisst Hoffnung	Ilse Campbell	2016-04-21		0.0	0	0						
8187833	تحقيقات بازاريابي	داور ونوس	2009-05-31	Persian	2.5	2	0						
5146949	Vanished Smile: The Mysterious Theft of Mona Lisa	R.A. Scotti	2009-01-01	English	3.81	2963	292	Crime	True Crime	Nonfiction	676	6	7
16933922	Romey's Order	Atsuro Riley	2010-10-31		3.93	71	12						
34046261	The San Francisco Directory for the Year Commencing October, 1863: Embracing a General Directory of Residents and Business Directory; Also, a Directory of Streets, Public Offices, Etc., and New Map of the City and County	Henry G Langley	2017-01-24		0.0	0	0						
32204081	Turning to God to Get Through Grief	Linus Mundy	2004-02-29	English	0.0	0	0						
24851532	Sometimes Never: A Wolfe Brothers Novel	Lita Stone		English	4.6	5	4						
7547755	Tecnologia: Educacion General Basica 3	Mario Eduardo Cwi	2006-10-31	Spanish	0.0	0	0						
32647981	The Rational Exhibition for Children	Anonymous			0.0	0	0						
35725662	How to Live on a Small Income	Emma Churchman Hewitt	2017-07-12		0.0	0	0						
29103520	Tease me	Brittany White	2016-02-14	English	3.6	5	1						
32188373	France-Allemagne : parlons franc	Jean-Pierre Chevènement	2015-09-11	English	0.0	0	0						
36041839	Imperial Exile	James   Hartley		English	0.0	0	0						
26782029	The Gentle Art of Murder	Jeanne M. Dams	2015-06-01		3.81	218	41						
15561555	Il Museo Dell'opificio a Firenze: Rinnovato Da Adolfo Natalini	Adolfo Natalini		English	0.0	0	0						
26718761	Missing 411:  A Sobering Coincidence	David Paulides		English	4.34	41	5						
11690447	Executive Positions	KyAnn Waters			3.45	11	2						
13453346	Baby Jaimie Gets Stage Fright	Jaimie Hope	2011-12-23		4.0	20	7						
23467056	Macroeconomics	Paul Krugman	2004-10-31	English	3.63	190	21						
7259255	Kinston	Nina Moore	2002-10-16	English	0.0	0	0						
9347374	Healing Of Memories	David A. Seamands			3.97	38	0						
20319124	Warrior Cats - Die Macht der Drei 6 - Sonnenaufgang	Erin Hunter	2009-04-09	German	4.35	12014	352	Fantasy	Animals	Fiction	1124	73	27
17509452	Politics of Memory: The Israeli Underground's Struggle for Inclusion in the National Pantheon and Military Commemoralization	Udi Lebel	2012-12-20		0.0	0	0						
6651419	Mississippi Review 47 / 48	Larry McCaffery	1988-10-31		0.0	0	0						
15884516	The Aikido-Ka: An Aikido Mystery	Daniel Linden	2012-05-05	English	4.0	4	1						
7313334	Adventures of Gustav Peter Larson Mouse: A Little Mouse in Trouble	Carol-Ann Medina		English	0.0	0	0						
15419875	Dictionary of Chinook Jargon	Frederick J. Long		English	0.0	0	0						
14334881	A Pomander of Verse	E. Nesbit	2004-06-01	English	0.0	0	0						
806159	Heroes of the Revolution Mini: American Cars and Cuban Beats	Robert Polidori	2007-03-15	English	4.0	1	0						
9459670	Maaren, samaanien sukua	Paula Havaste	2008-10-31	Finnish	3.31	35	4						
24702209	Poetry Please: Love Poems	Various	2015-01-22	English	3.2	15	5						
19287339	Creative Now Vol.008	Creative Now編集部	2013-09-05	English	0.0	0	0						
4558044	Geomicrobiology	Henry Lutz Ehrlich	1981-01-01	English	4.5	2	0						
6751305	The Survival of a Mathematician: From Tenure-Track to Emeritus	Steven G. Krantz	2008-10-31	English	3.71	7	1						
26717251	The Complete Cowboy Bucket List	Slim Randles			0.0	0	0						
20840687	Psychological First Aid and the Good Samaritan	Larry Wonderling	2013-09-07	English	3.0	1	0						
16421740	Learn Bridge in One Hour	Samir Riad	2006-11-20		3.2	5	2						
15312581	Easy Steps Rosas/Roses	Ortho Books		English	0.0	0	0						
16096544	Commencement	Paige Cuccaro	2012-09-27	English	3.63	92	31						
24782934	Sky High	Jennifer McArdle	2015-02-01	English	3.91	147	2						
7683649	You Are My Treasure	Katayama Kozoi			2.33	3	0						
34250211	Osztrak Zeneszerz K: Joseph Haydn, Gustav Mahler, Franz Schubert, Arnold Schonberg, Alma Maria Mahler-Werfel, Carl Ditters Von Dittersdorf	Forra's Wikipedia			0.0	0	0						
27757374	Consonants in Context: The How and Why of English Spelling	Mairi Rennie	2015-10-05		0.0	0	0						
8409655	The Zodiac Series - Aries	Rebecca Williams, Susie Charles			0.0	0	0						
26764925	The Red Rover	James Fenimore Cooper	1827-11-27		3.45	192	12						
10342555	Poacher Wars: A Pennsylvania Game Warden's Journal	William Wasserman	2008-07-01		4.06	18	2						
23347468	The Song of Mat and Ben	Joan Aiken	2014-01-27		4.0	2	0						
20963375	Mysteria: A Story for Children	Willie P Smith	2014-02-24		0.0	0	0						
16713872	Taxation and Employment	Organisation for Economic Co-operation and Development	2011-01-01		0.0	0	0						
30609614	Some London Theatres, Past and Present	Michael Williams	2015-09-27		0.0	0	0						
32629597	The Writings of John Dickinson	John 1732-1808 Dickinson			0.0	0	0						
29002856	Philately: The Art of Stamp Collection	Dr John Sundararaj			0.0	0	0						
12349402	james ward 1769- 1859	Arts Counsil of Great Britain			0.0	0	0						
839140	Seasons of the Coyote: The Legend and Lore of an American Icon	Philip L. Harrison	1994-06-01	English	3.5	4	0						
19211946	Take Back Your Government	Robert A. Heinlein	1992-07-01	English	3.63	353	7	Politics	Nonfiction		559	17	
4616225	Olympic Report 1968: Mexico & Grenoble	James Coote	1968-01-01	English	0.0	0	0						
6059686	Frei Otto: Form And Structure	Philip Drew			0.0	0	0						
22635706	Ninos, Ninas y Adolescentes: Problema Municipal, Competencia Provincial, Recursos Nacionales	Dario Paglietta Giorgis	2014-06-04		0.0	0	0						
17905799	O Bogu i człowieku. Rozmowy	Zygmunt Bauman	2013-10-31	Polish	3.67	15	3						
2495419	Corridors of Time: 1,700,000,000 Years of Earth at Grand Canyon	Ron Redfern	1980-01-01		4.25	4	0						
12623622	Rosh Hashanah and Yom Kippur	Lynn Peppas	2009-10-31	English	0.0	0	1						
2374088	Human Resource Development Research Handbook: Linking Research and Practice	Elwood F. Holton III	1997-01-01	English	3.33	3	1						
10850119	The Valentine Star	Patricia Reilly Giff	1982-09-01	English	3.68	63	6						
17126795	Implementing Evidence-Based Practice: Real-Life Success	Bernadette Mazurek Melnyk	2011-06-01		0.0	0	0						
14414641	Still Alive: My Journey Through War, Combat and the Struggles of Ptsd. and the Perils of Addiction.	Rusty Lee	2011-12-05	English	0.0	0	0						
35962068	SuperBetter: A Revolutionary Approach to Getting Stronger, Happier, Braver and More Resilient -Powered by the Science of Games	Jane McGonigal	2015-09-15	English	4.02	1048	144	Nonfiction	Psychology	Self Help	4313	449	5
