id	title	orig_title	author	language	published	avg_rating	ratings_count	review_count	genre_1	genre_2	genre_2	to_read	currently_reading	favorites
21280220	Turned by a Wolf		Marlo Peterson	2013-08-21	English	0.0	0	0						
15429482	Pathwings: Philosophic-Poetic Reflections on the Hermeneutics of Time and Language	Pathwings: Philosphic and Poetic Reflections on the Hermeneutics of Time and Language	Elliot R. Wolfson	2003-02-01	English	0.0	0	0						
27226786	THE PLACE OF THE LION	The Place of the Lion	Charles Williams	1931-01-01	English	3.88	969	115	Fantasy	Fiction	Classics	569	28	6
22056894	An Unhurried View of Erotica	An Unhurried View of Erotica	Ralph Ginzburg	1958-11-01	English	2.33	6	2						
31140725	Romance: SECRET BABY ROMANCE: Secretly One with You		Julie Michaels	2016-07-16	English	4.5	2	0						
8584087	L'Évangile des païens		Odon Vallet	2003-02-01	French	0.0	0	0						
9429557	Far Traveler	Far Traveler	Rebecca Tingle	2005-02-17	English	3.7	487	62	Historical	Historical Fiction	Fantasy	416	2	14
34479732	Jak to ten pes myslí?		Arden Moore	2014-11-01	Czech	2.0	1	1						
25800978	Neuroinformatics challenges to the structural, connectomic, functional and electrophysiological multimodal imaging of human traumatic brain injury		Various	2015-05-14	English	0.0	0	0						
24642895	Erotic Moments With Your Woman - A Guide for Men		Alex England	2014-10-20		0.0	0	0						
13442703	The Amazing Adventures of Mace		David Huneke			0.0	0	0						
30139733	Arpeggio of Blue Steel Vol. 9		Ark Performance	2014-06-30	English	3.93	14	1						
34517000	Planetoid Praxis #2		Ken Garing	2017-03-08		3.33	6	1						
35440760	Die Farbe von Milch	The Colour of Milk	Nell Leyshon	2012-05-31	German	3.78	2480	468	Historical	Historical Fiction	Fiction	1465	29	24
5010695	Atlas of Medical Helminthology and Protozoology	Atlas of Medical Helminthology and Protozoology	Hugh Crozier Jeffrey	1975-12-01	English	0.0	0	0						
28617255	Reports of Cases Argued and Determined in the Supreme Court of the State of Montana ..., Volume 20		Montana Supreme Court	2015-10-18		0.0	0	0						
29828065	Historic Tales of Olden Time: Concerning the Early Settlement and Progress of Philadelphia and Pennsylvania: For the Use of Families and Schools: Illustrated with Plates		John Fanning Watson	2012-02-22		0.0	0	0						
2783546	Leadership in Chaordic Organizations	Leadership in Decentralized Organizations (Crc Complex and Enterprise Systems Engineering)	Beverly G. McCarter	2009-01-30	English	3.5	2	0						
15088445	Thang Long-Ha Noi Tuyen Tap Cong Trinh Nghien C'u Lich S'		Quang Ngoc Nguyen	2010-01-01	Vietnamese	0.0	0	0						
30217187	81 Dog Foods...or Not.: A Beginners Guide on What Is Okay to Feed & What Is Not. Puppy Approved		Scott Jay Marshall II	2016-01-09		0.0	0	0						
32833006	Informal Norms in Global Governance: Human Rights, Intellectual Property Rules and Access to Medicines		Wolfgang Hein	2013-01-01		0.0	0	0						
33378934	History: Ages 7-11		Pat Hoodless	2001-10-19	English	0.0	0	0						
1981090	The Big Money	The Big Money: Volume Three of the U.S.A. Trilogy	John dos Passos	1936-11-01	English	4.04	1956	117	Fiction	Classics	Historical	2571	37	23
3224553	Ruhm und Untergang des alten Iran	Ruhm und Untergang des alten Iran	Otakar Klíma	1988-11-01		3.0	1	0						
21000338	The Blessings of Love	The Blessings of Love	Mother Teresa	1996-05-01	English	4.83	6	2						
35187824	The San Francisco Illustrated Wasp, Vol. 4: May 1, 1880		Thomas E Flynn	2017-05-17		0.0	0	0						
3483309	High Fiber Diabetic Cookbook	High Fiber Diabetic Cookbook	Mabel Caviani	1987-05-14	English	4.5	2	0						
17627565	Immigrants' Son: A Memoir and Essay	Immigrants' Son: A Memoir and Essay	Richard Joseph O'Prey	2002-06-14		4.0	2	0						
9290961	Acertijos Y Trabalenguas		Margarita Robleda	2003-06-01	Spanish	0.0	0	0						
31300495	Bear Night		Romcom Publishing	2016-07-27	English	0.0	0	0						
17382821	Smoky Ridge Curse		Paula Graves	2013-01-01		3.97	86	15						
15666611	Marketingul in Economia de Tranzitie		Dumitru Popovici		English	0.0	0	0						
27551814	Pre-Raphaelitism and the Pre-Raphaelite Brotherhood, Volume 2		William Holman Hunt	2007-11-10		4.0	2	1						
22647766	The Medici Boy		John L'Heureux	2014-04-01		3.58	243	52	Historical	Historical Fiction	Historical	404	10	1
2938098	The Essential Guide to Wilderness Camping and Backpacking in the United States	The Essential Guide to Wilderness Camping and Backpacking in the United States	Charles Cook	1994-12-01	English	3.33	3	0						
25887993	Young naked and hot girls showing everything : 200+ Sex Pictures		Sierra Carlone	2015-07-09	English	5.0	1	0						
29364407	Race, Class, and Gender in the United States: An Integrated Study	Race, Class, and Gender in the United States: An Integrated Study	Paula S. Rothenberg	1992-01-01		3.95	276	21	Sociology	Nonfiction	Academic	251	21	1
2612616	Summer Camp Creeps	Summer Camp Creeps	Tim Schoch	1987-07-01	English	3.57	7	1						
21478545	Jordan se Wens	On Every Side	Karen Kingsbury	2001-11-01	Afrikaans	4.26	2771	92	Christian Fiction	Christian	Fiction	554	55	6
20744794	L'imperatore di Ocean Park	The Emperor of Ocean Park	Stephen L. Carter		Italian	3.58	5273	665	Fiction	Mystery	Thriller	2155	187	20
11478595	Unknown Book 11478595		Unknown Author 596			0.0	0	0						
20587808	Etext Reference for Trigsted Trigonometry		Kirk Trigsted	2014-03-28		0.0	0	0						
28510121	A Christmas Gift		Rosaline Lee Fung	2005-11-01	English	0.0	0	0						
11085132	Isles of the Forsaken		Carolyn Ives Gilman	2011-01-01	English	3.68	151	24						
18211688	Spanish Yarns and Beyond	Spanish Yarns and Beyond	Gary Troia	2012-05-10	English	4.0	4	1						
924173	God's Soldiers: Adventure, Politics, Intrigue, and Power--A History of the Jesuits	God's Soldiers: Adventure, Politics, Intrigue, and Power--A History of the Jesuits	Jonathan Wright	2004-05-18	English	3.47	58	8						
190679	Darwin's Universe: Origins and Crises in the History of Life	Darwin's Universe: Origins and Crises in the History of Life	Charles Pellegrino	1986-11-01		3.67	3	2						
18383046	Love and Forensics: An Imprint on Life		Charles   Curtis	2013-08-22		0.0	0	0						
21312364	What's in Your Surname?: The Fascinating Story of British Surnames		William Lewis	2010-03-08	English	3.18	11	0						
12719379	A Troubled See: Memoirs of a Derry Bishop		Edward Daly	2011-09-15	English	4.0	2	0						
30949858	A Narrative of an Exploratory Visit to Each of the Consular Cities of China, and to the Islands of Hong Kong and Chusan: In Behalf of the Church Missionary Society, in the Years 1844, 1845, 1846		George                  Smith	1847-11-01	English	0.0	0	0						
7626335	They Won't Let Me Teach: What's Happening to Public Education? Why No Child Left Behind Is Short-Changing Our Children	They Won't Let Me Teach	Don   Harris	2008-03-03	English	0.0	0	0						
19811760	Social Change and Intersectional Activism		Sharon Doetsch-Kidder	2012-06-05	English	0.0	0	0						
12442379	The Adventures of Tom Sawyer/Adventures of Huckleberry Finn	Tom Sawyer & Huckleberry Finn	Mark Twain	1876-11-01	English	4.07	33779	528	Classics	Literature	Childrens	894	111	
30849487	A Wiser Guy		Louis P Divita	2016-06-19	English	3.0	1	1						
16055347	Ein Junge und sein Hund und andere "Nebula"-Preis-Stories 2	Nebula Award Stories 5	James Blish	1969-11-01	German	3.71	41	1						
28438728	What are Pollution, Smoke, Smog and more...		Richa Sharma	2009-01-01		1.0	1	0						
15159797	Supervising the Law		Nebsm	1986-02-01	English	0.0	0	0						
7663365	Ámame otra vez	Love Me Again	Ann Major	0199-07-01	Spanish	2.58	12	3						
9413815	Kids of Custody		Rainbow Ridge Kids		English	0.0	0	0						
28368314	Frugal Living: 50 Easy Ways to Spend Less and Save More		Tom Bhatti	2015-12-22	English	0.0	0	0						
17936688	Sohvaperunasta ikiliikkujaksi		Janne Viljamaa	2001-11-01	Finnish	3.0	1	0						
33688485	Primitius Flamencs: Rogier Van Der Weyden, Jan Van Eyck, Petrus Christus, Robert Campin, Hans Memling, Michel Sittow, Vrancke Van Der Stockt		Font Wikipedia	2011-08-05		0.0	0	0						
23362895	A Carona		Tatiana Amaral	2014-09-14	English	3.53	36	1						
2558520	Cinderella Nurse	Cinderella nurse	Jane Converse	1967-01-01	English	3.5	4	0						
25699021	Azalea, Unschooled	Azalea, Unschooled	Liza Kleinman	2015-05-05	English	3.86	90	12						
17520722	Psychological Perspectives on Early Childhood Education: Reframing Dilemmas in Research and Practice		Susan L Golbeck	2001-03-01		0.0	0	0						
17389999	Горе от ума	Горе от ума	Aleksandr Griboyedov	1825-11-01	Russian	4.13	10001	38	Cultural	Russia	Classics	512	18	41
20767223	Guinea Pigs 2012 Wall Calendar #ANM06		NOT A BOOK	2011-09-01	English	0.0	0	0						
13250261	All Aboard! How Trains Work		Jennifer Overend Prior	2005-03-01	English	0.0	0	0						
30214531	Turning Point		Robert L Ruisi	2016-05-06	English	0.0	0	0						
15988032	The Cancer Patient		John J. Dawson	1978-01-01	English	0.0	0	0						
19547081	Lady of Mystery		Ralph Rambo	1967-11-01		3.33	3	0						
2830779	Princess Furball	Princess Furball	Charlotte Huck	1989-01-01	English	4.16	838	98	Childrens	Picture Books	Fantasy	412	4	13
20712949	There Is No God of Lotteries		Christine Komodowski	2014-01-28		0.0	0	0						
30526123	Porno Casting: Schwanger Und Geil		Camille Bienvenue	2016-06-07	English	0.0	0	0						
15893036	Kowmapbl		Jutter Caine	2012-06-06	Russian	0.0	0	0						
33793037	100% Julia		Niki Smit	2012-01-01	English	3.3	23	1						
26541728	Twentieth-Century Gothic: Twentieth-Century Gothic: Twentieth Century Gothic v. 3		Lucie Armitt	2011-01-01	English	4.0	1	0						
20754638	Presuppositional Apologetics Examines Mormonism: How Van Til's Apologetic Refutes Mormon Theology		Mike A. Robinson	2007-05-16	English	0.0	0	0						
26223198	A Mother's Love Never Dies		ocalhoun	2014-08-07	English	0.0	0	0						
1895746	Soup 1776	Soup 1776	Robert Newton Peck	1995-11-01		3.71	21	6						
18334621	Arbitragem no Brasil		Tânia Lobo Muniz			0.0	0	0						
21774793	The Preacher's Young Wife		C.C. Corrigan	2013-08-08		0.0	0	0						
7956254	Red Tobruk: Memoirs Of A World War Ii Destroyer Commander		Gregory Smith	2009-04-01	English	3.93	46	1						
9824532	Lord of the Evening P		Frank Topping	1987-11-01	English	0.0	0	0						
32916594	The Passionate Friends		H.G. Wells	1913-11-01		3.8	49	8						
11241514	The Way Of Peace: Spiritual Meditation And The Divine	The Way of Peace	James Allen			4.16	328	30	Self Help	Spirituality	Philosophy	423	34	1
22636109	Here's How: Get the Most Out of Sales Meetings		James Dance	1992-01-11		0.0	0	0						
15489407	Trouble in Paradise		Georgina Ferrand	2006-05-01	English	0.0	0	0						
32904649	Harcourt School Publishers Spanish Math: Ntl/CA 5pk AB-Level Rdr Musica Grade 6		HSP	2007-03-01		0.0	0	0						
7496843	Piers Plowman - Prologue and Passus 1-7		William Langland	2007-10-01	English	0.0	0	0						
31895118	Index in Tragicos Graecos:  Index Accuratus Et Copiosus Verborum Formularumque Omnium in Sophoclis Tragoediis Integris Et Deperditarum Fragmentis Occurentium		Benjamin Wrigglesworth Beatson	2016-05-23		0.0	0	0						
95592	Alejandro y César		Plutarch	0100-11-01	Spanish	4.08	196	14						
36474319	One Man, One Million Monsters		Jonathan "Jay" Marden	2012-11-29		0.0	0	0						
34749007	Parthian Words	Parthian Words	Storm Jameson	1970-11-01	English	4.5	2	1						
28078142	Closely Connected: a Kelly Abbott mystery		Georgia Housworth	2015-11-24	English	0.0	0	0						
28891152	Annals of the American Pulpit: Or, Commemorative Notices of Distinguished American Clergymen of Various Denominations: From the Early Settlement of the Country to the Close of the Year Eighteen Hundred and Fifty-Five: With Historical Introductions		William Buell Sprague	2013-09-12		0.0	0	0						
18173758	Cultivating a Classroom Culture that Values Beautiful Work		Kristen Bechtel			0.0	0	0						
21324296	Our World and The Fifth Dimension ... A Dichotomy of Life and Science		Jacob Y. Wong	2011-06-29	English	0.0	0	0						
17065691	The Katharine Hepburn Handbook - Everything You Need to Know about Katharine Hepburn		June Lord	2012-10-24		0.0	0	0						
11184351	The Flagstad: Genealogy of a Nordic Family		V.E. Pareto	2011-11-08	English	0.0	0	0						
10639906	Confronting stereotype threat: The motivation to disprove and avoid confirming stereotypes.		Arthur David Nussbaum		English	0.0	0	0						
25720660	Verdade: um guia para perplexos	Truth: a guide for the perplexed	Simon Blackburn	1999-10-01	Portuguese	3.58	278	19	Philosophy	Nonfiction	European Literature	290	22	
6769375	Une Aventure Rocambolesque De ... 4,Une Aventure Rocambolesque De Robin Des Bois	Robin des bois (la légende) poisson pilote	Manu Larcenet	2003-01-01		3.3	64	3						
31842788	A Case of Blackmail in Belgravia		Clara Benson	2016-09-04	English	3.96	358	19	Mystery			38	95	1
34465289	How Foods Are Preserved		Marjorie Ann Banks	1963-11-01		3.0	1	0						
35837475	倚天屠龍記（四）		Jin Yong	1961-11-01	Chinese	4.34	38	0						
16324082	Spain: Financial Sector Assessment Program - Detailed Assessment of Compliance with the Basel Core Principles for Effective Banking Supervision		International Monetary Fund	2006-06-14		0.0	0	0						
8031801	Return to Venice		Giacomo Casanova	2001-01-01	English	4.0	20	2						
25268840	De Phnom Penh à Abidjan Fragments de vie d'un diplomate		Gildas Le Lidec	2014-05-01	English	0.0	0	0						
4663555	Writing The Renaissance: Essays On Sixteenth Century French Literature In Honor Of Floyd Gray	Writing the Renaissance: Essays on Sixteenth-Century French Literature in Honor of Floyd Gray (French Forum Monographs)	Raymond C. La Charite	1992-01-01	English	4.0	1	0						
12092610	Fiat CR-32 Chirri		J.A. Guerrero	1998-02-28	Spanish	0.0	0	0						
27086779	A Letter of Addresse to the Protector: Occasioned by Mr. Needhams Reply to Mr. Goodwins Book Against the Triers		Person of quality	2015-09-27		0.0	0	0						
30244129	Tarot y otras artes adivinatorias		Adolfo Pérez Agusti	2014-01-11	English	3.0	1	0						
31392923	From First to Third Via Cybersemiotics: A Festschrift Honoring Professor Soren Brier on the Occasion of His 60th Birthday		Torkild Thellefsen	2011-12-31		0.0	0	0						
34033096	Fifty Shades Deeper - Mini Sampler Book: Sometimes The Most Powerful Messages Come Wrapped In Surprising Packages		Brownell Landrum	2017-01-25		5.0	6	2						
15845175	Quinta da Regaleira - História, Símbolo e mito		Denise Pereira		Portuguese	0.0	0	0						
16151954	Gülümse Anılara	The Art of Forgetting	Camille Pagán	2011-05-14	Turkish	3.4	1270	242	Fiction	Womens Fiction	Chick Lit	372	6	4
17886478	The Long Lavender Look	The Long Lavender Look	John D. MacDonald	1970-11-01		4.15	3237	91	Mystery	Fiction	Mystery	669	29	4
3546251	The Barn House: Confessions of an Urban Rehabber	The Barn House: Confessions of an Urban Rehabber	Ed Zotti	2008-09-02		3.65	40	10						
26032939	Chickens Eat Pasta: Escape to Umbria		Clare Pedrick	2015-04-23	English	3.93	163	20						
18057482	History's Strangest Stories		George C. Eggleston	2010-05-15		0.0	0	0						
266206	Harold and the Purple Crayon: Opposites	Harold and the Purple Crayon: Opposites (Harold & the Purple Crayon (Board Books))	Jodi Huelin	2004-11-01		4.46	13	2						
15750971	Kopitiam Chit Chat		Peggy Tan Pek Tao	2011-11-01	English	3.33	9	0						
14750677	Investments	Investments (with Thomson ONE - Business School Edition)	Frank K. Reilly	1986-02-01	English	3.81	16	0						
14449065	Latin Hymns - With English Notes for Use in Schools and Colleges		Francis Andrew March	2010-06-04	English	0.0	0	0						
32940450	Les genoux cagneux		Francis Ryck	1992-05-01	French	0.0	0	0						
30640736	Il giovane capriolo		Marcello Bailo	2013-04-07	English	0.0	0	0						
623462	Der Deutsche Schelmenroman: Eine Einfuhrung	Der deutsche Schelmenroman: Eine Einführung (Artemis Einführungen)	Jürgen Jacobs	1983-01-01	English	0.0	0	0						
28420878	Suzy Bell and Pepper Find Amelia		Hopemarie Hower	2015-01-03	English	0.0	0	0						
14346742	Cuddles to Crochet for Pets: 6 Blanket and Toy Sets		Carolyn Christmas	2008-07-01	English	4.0	1	0						
11556698	Essential Fly Fishing: Learning the Right Way and Improving the Skills You Have	Essential Fly Fishing (Essential)	Tom Meade	1994-09-01	English	3.84	19	4						
14400483	Making Money with Mini Storage Auctions: Real Insider Tips and Tricks		C.E. Williams	2011-05-31	English	0.0	0	0						
33131372	The Lonely King and Queen		Deepa balsavar			4.0	3	1						
34575223	So, You Wanna Be A?: Evolution of Knockout Promotions!		Paul G Frendo	2017-03-07		0.0	0	0						
9472320	Hourglass		Sue Wootton	2005-01-01	English	4.0	2	1						
36125650	Resonant		Alexia Purdy	2014-07-07	English	4.11	98	29						
33584359	Perfumes del Mar y MIS Recuerdos		Matilde L Alvarez	2012-05-22		0.0	0	0						
25856172	Decompression		Crenshaw Rivas	2014-01-04	English	2.0	1	0						
12092401	Hell on High Ground, Vol. 2: World War II Air Crash Sites: World War II Air Crash Sites Vol 2		David W. Earl	1999-06-10	English	0.0	0	0						
27672019	Le Livre de La Voie Et La Ligne-Droite		Lao Tzu	2015-04-09		0.0	0	0						
22288374	Alibi II: Nard's Revenge		Teri Woods	2011-10-01		4.49	73	3						
34513059	Beard Science	Beard Science	Penny Reid	2016-10-11	English	4.49	11249	1490	Romance	Romance	Contemporary Romance	10763	440	320
26395768	Mildred Keith		Martha Finley	1996-12-28		3.75	89	7						
30663348	The Japan Christian Year-Book Volume 14		Nihon Kirisutokyo Kyogikai	2016-05-02		0.0	0	0						
13284799	Stormvogels	Felsenbrüter	Ivana Jeissing	2011-01-01	Dutch	3.0	6	2						
20332054	Teatro Brasileiro		Various			0.0	0	0						
33662486	Annual Report of the Boston Public Library: For the Year Ending June 30, 1981		Boston Public Library	2016-12-28		0.0	0	0						
13352494	His World Her World Their World		C.A. Wilson	2010-07-05	English	0.0	0	1						
17313983	The Last Vampire	The Last Vampire	Patricia Rosemoor	2008-01-01		2.86	63	12						
27676690	The Trial		MR John Mayer	2015-05-17		0.0	0	0						
36402144	La pace è ogni passo. La via della presenza mentale nella vita quotidiana	Peace Is Every Step: The Path of Mindfulness in Everyday Life	Thich Nhat Hanh	1990-11-01	Italian	4.34	20035	909	Spirituality	Nonfiction	Religion	1726	31	179
31669865	Io so chi sei: Racconti fantasy		Angelica Nobili Costa	2016-08-15	Italian	0.0	0	0						
27123761	The Turnstile		A.E.W. Mason	2012-01-31		3.75	8	3						
23868711	Matters of Conscience: A Practical Theology for the Evangelical Chaplain		Michael C. Whittington	2013-11-01	English	4.6	5	0						
34669959	Sternstunden Der Menschheit	Sternstunden der Menschheit	Stefan Zweig	1927-11-01		4.17	2824	190	Nonfiction	European Literature	German Literature	2080	212	28
27465524	Quantum Chemistry	Quantum Chemistry (Physical Chemistry Series)	Donald A. McQuarrie	1983-01-01	English	4.1	91	9						
29221263	Kinky Boots: Easy Piano Selections from the Broadway Musical		Cyndi Lauper	2013-09-17	English	4.67	3	0						
35166184	Double Exposure		M. A. Cortez	2016-11-01		0.0	0	0						
3162317	Los Pollitos Dicen Pio	Los Pollitos Dicen Pio	Mercedes Figuerola	2002-01-01		0.0	0	0						
5333944	Open Road's San Francisco Guide	Open Road's San Francisco Guide	Stephanie Gold	1996-09-01		5.0	1	0						
1301554	Paula Rego: Jane Eyre And Other Stories	Rego Paula Jane Eyre and Other Stories	Paula Rego			4.2	5	1						
19045409	To Dance With Death		Linnea Sinclair	1988-11-01		4.0	7	0						
27416097	Sexy Detonations Volume Two: Five Explicit Erotica Stories		Savannah Deeds	2015-07-28	English	0.0	0	0						
16630758	Activation-Induced  Deaminase		Jesse Russell	2012-03-16		0.0	0	0						
6550722	The Crystal Flute	The Crystal Flute	A.J. Kelly		English	5.0	2	0						
33024773	Unreal Engine 4 Scripting with C++ Cookbook		William Sherif	2016-10-24	English	0.0	0	0						
30546936	Interracial Love White Slaves		Vanessa White	2016-04-25		1.5	2	0						
33605329	The British Journal of Nursing, Vol. 67: With Which Is Incorporated the Nursing Record; July 2, 1921		Mrs Bedford Fenwick	2016-12-23		0.0	0	0						
1573837	Wallpaper City Guide: Athens	Wallpaper City Guide: Athens (Wallpaper City Guide)	Wallpaper Magazine	2007-05-01	English	4.0	7	0						
4485001	Fundamentals Of Orthopaedics	Fundamentals of orthopaedics	John J. Gartland	1974-09-01	English	3.0	1	0						
32450841	Tutudu ha e patwe	Titudu ha e patwe	Mathene Mahanke	2014-11-01	Sutu	4.33	3	1						
7312125	Seducing Santa		Dahlia Rose	2009-11-01	English	4.1	41	2						
3076212	An American Peace	An American Peace	Peter Oresick	1985-11-01	English	4.0	2	0						
19587996	The Good Husband of Zebra Drive: A No. 1 Ladies' Detective Agency Novel	The Good Husband of Zebra Drive	Alexander McCall Smith	2007-11-01	English	4.06	20462	1085	Mystery	Fiction	Cultural	4463	137	40
8085249	The Curious Crime of Miss Julia Blossom		Laurence Meynell	1970-01-01		3.5	2	0						
12459425	Perfect Decisions		A. Leigh	1994-03-27	English	0.0	0	0						
25695405	Life & Love & the Like: Stories from the Everyday		Avi Gvili	2012-05-11	English	0.0	0	0						
27100324	Records of the American Catholic Historical Society of Philadelphia, Vol. 1: 1884-86		American Catholic Historic Philadelphia	2015-09-27		0.0	0	0						
29534817	The Duke's Duty		G.G. Lacoste	2015-04-14	English	2.23	13	5						
2361837	Humbug Mountain	Humbug Mountain	Sid Fleischman	1978-11-01	English	4.0	85	10						
9365450	DINAMIZE SUA CAPACIDADE		Masaharu Taniguchi			3.0	1	0						
24349203	Taylor 7e Text, Checklists & Coursepoint; Carpenito 14e Text; Plus Fischbach 9e Text Package		Lippincott Williams & Wilkins	2014-06-15		0.0	0	0						
32176483	Ciberseguridad, la protección de la información en un mundo digital		Fundación Telefónica	2016-09-26	English	0.0	0	0						
14621467	Miracles Visions and Dreams		Ramona E. Henegan	2009-08-18	English	0.0	0	0						
23282997	Untitled #4	The White Road	John Connolly	2002-01-01		4.16	6017	246	Mystery	Mystery	Crime	103	116	28
35784788	Biker's Manual: 291 Tipps für alle Schräglagen		Mark Lindemann	2013-11-01	German	3.0	1	1						
28905016	Because He Plays Me		Hannah Ford	2016-02-02	English	4.22	353	13	Erotica	Bdsm		104	196	
31615297	Sanitary Law: A Digest of the Sanitary Acts of England and Scotland		Henry Aubrey Husband	2016-06-21		0.0	0	0						
36418170	Montgomery: Hero or Villain?		Gordon Corrigan	2017-10-12		4.0	2	0						
28730075	A History of the British and Foreign Bible Society, Volume 1		William Canton	2015-08-04		0.0	0	0						
15128104	Lwow Utrapiony in Anno 1704, Albo, Dyjaryjusz Wzietego Lwowa Przez Krola Szwedzkiego Karola XII Die 6 Mensis Septembris Anno 1704		J. Tomasz Jozefowicz		Polish	5.0	1	0						
20860318	10 Steps to get your EX back		Nick Preter	2012-05-22	English	0.0	0	0						
5162291	Le Phenomene Teilhard: L'aventure Du Livre Le Milieu Divin	Le phenomene Teilhard: L'aventure du livre Le milieu divin (Collection Science et spiritualite avec Teilhard de Chardin)	Hai-yan Wang			0.0	0	0						
11264976	The Lady in the Tower: The Fall of Anne Boleyn	The Lady in the Tower The Fall of Anne Boleyn	Alison Weir	2009-01-01		3.99	9314	622	Nonfiction	Biography	Historical	315	137	63
25963466	Reading Intervention in the Primary Grades		Heidi Anne E. Mesmer	2014-01-13	English	0.0	0	0						
16620615	The Psychodynamic Approach to Therapeutic Change	The Psychodynamic Approach to Therapeutic Change (SAGE Therapeutic Change Series)	Rob Leiper	2004-02-06		4.5	4	1						
26193225	Child Development and Pedagogy for CTETs & TETs		Arihant Experts	2014-06-16		4.67	3	0						
14465257	Thestreet Ratings Guide to Exchangetraded Funds Fall 2010		TheStreet.com Ratings	2010-11-01	English	0.0	0	0						
29346932	Under Their Influence		Natalia Wood	2015-05-17	English	3.0	5	2						
28840640	Publications of the Astronomical Society of the Pacific, Volumes 9-10		Astronomical Society of the Pacific	2015-10-27		0.0	0	0						
34821183	The Land Downunder		Barbara P. Abbott	2017-04-04		0.0	0	0						
28462988	God's gracious plan and his gracious law		Walter C. Kaiser	2010-11-01	English	4.0	1	1						
12754069	The Kingmakers		Serafia Cross	2011-09-01	English	4.17	12	5						
30397276	Three Years in the Federal Calvary		Willard W. Glazier	1874-01-01		3.5	18	2						
400399	Red Star	The Red Star: A Utopia	Alexander Bogdanov	1908-11-01	English	3.52	337	33	Science Fiction	Fiction	Cultural	634	21	
3937393	Suffering Strong: The Journal of a Westerner in Ethiopia, the Sudan, Eritrea, and Chad	Suffering Strong: The Journal of a Westerner in Ethiopia, the Sudan, Eritrea, and Chad (Current Issues Series, No. 3)	Nicholas Mottern	1987-11-01	English	2.0	1	1						
32277093	Summary of the Power of Habit: Why We Do What We Do in Life and Business		Book Summary	2016-09-21		4.0	1	0						
23689349	Ollie's Holiday Havoc		Veronica Anderson	2014-12-01		0.0	0	0						
25525605	Cesarz wszech chorób: biografia raka	The Emperor of All Maladies: A Biography of Cancer	Siddhartha Mukherjee	2010-11-01	Polish	4.29	55002	5017	Nonfiction	Science	History	5527	492	492
1293894	Into the Wild	Into the Wild	Erin Hunter	2003-01-09	English	4.29	54854	4440	Fantasy	Animals	Young Adult	4104	1459	843
20604497	Fundamentals of Investments		Bradford D. Jordan	2011-01-28		3.56	16	2						
23541461	Any Way You Want Me	Any Way You Want Me (Harlequin Blaze #216)	Jamie Sobrato	2005-11-01		3.18	45	6						
31292610	The Connoisseurs		Michael O'Neill	2014-03-02	English	0.0	0	0						
26054148	Spelling Superstar		Yvette Poshoglian	2015-04-01	English	4.67	3	0						
26632837	IT Asset Management: tracking technology assets		Mike Sisco	2015-02-23	English	0.0	0	0						
15848013	La littérature latine du Moyen Age	La littérature latine du Moyen Age	Jean-Pierre Foucher	1963-11-01	French	0.0	0	0						
203847	سه قطره خون	سه قطره خون	Sadegh Hedayat			3.76	4414	145	Short Stories	Novels	Literature	570	12	13
35210130	Revolution Twenty20	Revolution 2020: Love, Corruption, Ambition	Chetan Bhagat	2011-11-01		3.07	45327	1681	Fiction	Asian Literature	Indian Literature	568	236	61
22883344	2012 Van Gogh Deluxe Pocket Engagement Calendar		Van GoghVincent	2011-08-01	English	0.0	0	0						
30335518	Livestock		Hannah Berry	2017-05-25		3.62	29	4						
21781235	Power in the Blood		Scott Roche	2011-01-26		4.0	2	0						
29725469	Overwinter		Ratika Kapur	2012-01-15		3.4	25	6						
15395555	Auto Carto IV: Proceedings		Robert T. Aangeenbrug		English	0.0	0	0						
32621463	Poor Law Union Records: Midlands and Northern England v. 2		J.S.W. Gibson		English	0.0	0	0						
7525370	Computational Vision and Medical Image Processing: Vipimage 2009		João Manuel R.S. Tavares	2009-10-01	English	0.0	0	0						
15688954	Muzyka Iz Klassicheskikh Baletov: Izbrannoe = Music from the Classical Ballets: Selected Works		A.A. Sokolov-Kaminskii		English	0.0	0	0						
4216046	Domain Decomposition Methods In Science And Engineering	Domain Decomposition Methods in Science and Engineering (Lecture Notes in Computational Science and Engineering)	Ralf Kornhuber	2004-11-01	English	0.0	0	0						
24393845	An Email From Mom - email advice from parents to their kids!		James Morgan	2012-11-17	English	0.0	0	0						
3538605	Miracles	Miracles: A Preliminary Study	C.S. Lewis	1947-11-01		4.08	11796	464	Christian	Religion	Theology	5371	542	37
35476833	A Murder in Deptford		Michael Knieriem	2017-06-16		0.0	0	0						
33038116	Mathematiques 2de Compact - Edition 2014		Eric Barbazo	2014-09-03		0.0	0	0						
9325056	A History of Rome & Floyd County, Georgia: 1540-1922		George Magruder	1994-06-01	English	5.0	2	0						
993342	Joy Breaks: 90 Devotions to Celebrate, Simplify, and Add Laughter to Your Life	Joy Breaks	Patsy Clairmont	1997-05-04	English	4.09	68	7						
2326666	The Political Philosophy of Merleau-Ponty	The political philosophy of Merleau-Ponty (Philosophy now)	Sonia Kruks	1981-11-01	English	4.0	2	1						
34022713	Sexuality in Medieval Europe: Doing Unto Others	Sexuality in Medieval Europe: Doing Unto Others	Ruth Mazo Karras	2005-11-01		4.08	104	10						
